"53272;PTZBC;EXPERIMENTAL;PLANE;JOAO BATISTA COUTINHO JUNIOR;RV-10;ZZZZ;PISTON;SINGLE ENGINE;1224;1224;4;2010;BRAZIL;BRAZIL;PLANE;EXPERIMENTAL;JOÃO MONTEIRO;JOÃO MONTEIRO;CRUISE;PRIVATE;NONE;0"
"53273;PRPDB;***;PLANE;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;turboprop;BIMOTOR;23000;23000;75;2012;BRAZIL;BRAZIL;PLANE;REGULAR;GOVERNADOR ANDRÉ FRANCO MONTORO;VITÓRIA DA CONQUISTA;ASCENT;REGULAR;NONE;0"
"53274;PRPDK;***;PLANE;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;turboprop;BIMOTOR;22500;22500;73;1999;BRAZIL;BRAZIL;PLANE;REGULAR;ADALBERTO MENDES DA SILVA;GOVERNADOR ANDRÉ FRANCO MONTORO;DESCENT;REGULAR;LIGHT;0"
"53275;PRGGG;***;PLANE;BOEING COMPANY;737-8EH;B738;JET;BIMOTOR;70533;70533;197;2009;BRAZIL;BRAZIL;PLANE;REGULAR;MARECHAL CUNHA MACHADO;PINTO MARTINS;TAKE-OFF;REGULAR;LIGHT;0"
"53276;PRFNH;PARTICULAR;PLANE;BEECH AIRCRAFT;A36;BE36;PISTON;SINGLE ENGINE;1633;1633;6;1983;BRAZIL;BRAZIL;PLANE;PARTICULAR;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;EMBAIXADOR WALTHER MOREIRA SALLES;FINAL APPROACH;PRIVATE;NONE;0"
"53277;PRFBH;PARTICULAR;PLANE;BEECH AIRCRAFT;58;BE58;PISTON;BIMOTOR;2495;2495;6;2003;BRAZIL;BRAZIL;PLANE;PARTICULAR;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;TAKE-OFF;PRIVATE;NONE;0"
"53278;PRSAO;INSTRUCTION;PLANE;DIAMOND AIRCRAFT;DA20-C1;DV20;PISTON;SINGLE ENGINE;800;800;2;2012;BRAZIL;BRAZIL;PLANE;INSTRUCTION;CAMPO DE MARTE;CAMPO DE MARTE;TAXI;INSTRUCTION;NONE;0"
"53279;PRATM;PARTICULAR;PLANE;CESSNA AIRCRAFT;172RG;C72R;PISTON;SINGLE ENGINE;1202;1202;4;1981;BRAZIL;BRAZIL;PLANE;PARTICULAR;SANTA GENOVEVA/GOIÂNIA;CORONEL ALTINO MACHADO;LANDING;PRIVATE;SUBSTANTIAL;0"
"53280;PTKHA;DIRECT MANAGEMENT;PLANE;CESSNA AIRCRAFT;210L;C210;PISTON;SINGLE ENGINE;1724;1724;6;1974;BRAZIL;BRAZIL;PLANE;DIRECT MANAGEMENT;CAPÃO DA CANOA;SALGADO FILHO;RACE AFTER LANDING;POLICEMAN;LIGHT;0"
"53281;PRFAC;PARTICULAR;PLANE;CESSNA AIRCRAFT;510;C510;JET;BIMOTOR;3921;3921;6;2008;BRAZIL;BRAZIL;PLANE;PARTICULAR;AEROPORTO ESTADUAL DE JUNDIAÍ;PROFESSOR ERIBERTO MANOEL REINO;ASCENT;PRIVATE;LIGHT;0"
"53282;PUBTB;EXPERIMENTAL;ultralight;FLYER INDUSTRIA AERONAUTICA LTDA;RV-9 A;ULAC;PISTON;SINGLE ENGINE;750;750;2;2008;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;GUARARAPES - GILBERTO FREYRE;GUARARAPES - GILBERTO FREYRE;LANDING;PRIVATE;LIGHT;0"
"53283;PRTTK;REGULAR;PLANE;AEROSPATIALE AND ALENIA;ATR-42-500;AT45;turboprop;BIMOTOR;18600;18600;52;1996;BRAZIL;BRAZIL;PLANE;REGULAR;CARAUARI;COARI;RACE AFTER LANDING;REGULAR;LIGHT;0"
"53284;PRSBF;PARTICULAR;PLANE;CIRRUS DESIGN;SR20;SR20;PISTON;SINGLE ENGINE;1361;1361;4;2007;BRAZIL;BRAZIL;PLANE;PARTICULAR;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;EDUARDO GOMES;TAXI;PRIVATE;LIGHT;0"
"53285;PTLUV;PARTICULAR;PLANE;BEECH AIRCRAFT;95-B55;BE55;PISTON;BIMOTOR;2268;2268;6;1981;BRAZIL;BRAZIL;PLANE;PARTICULAR;VAL DE CANS / JÚLIO CEZAR RIBEIRO;VAL DE CANS / JÚLIO CEZAR RIBEIRO;LANDING;PRIVATE;NONE;0"
"53286;PRSAU;INSTRUCTION;PLANE;DIAMOND AIRCRAFT;DA20-C1;DV20;PISTON;SINGLE ENGINE;800;800;1;2014;BRAZIL;BRAZIL;PLANE;INSTRUCTION;CAMPO DE MARTE;CAMPO DE MARTE;MANEUVER;INSTRUCTION;NONE;0"
"53287;PRAXB;REGULAR;PLANE;EMBRAER;ERJ 190-200 IGW;E190;JET;BIMOTOR;52290;52290;125;2011;BRAZIL;BRAZIL;PLANE;REGULAR;GOVERNADOR ANDRÉ FRANCO MONTORO;MINISTRO VICTOR KONDER;TAKE-OFF;REGULAR;NONE;0"
"53288;PTLTV;PARTICULAR;PLANE;CESSNA AIRCRAFT;TR182;C82R;PISTON;SINGLE ENGINE;1406;1406;4;1985;BRAZIL;BRAZIL;PLANE;PARTICULAR;DR. WALTER BECKERT;ARAPONGAS;CIRCUIT TRAFFIC;PRIVATE;NONE;0"
"53289;PRJRR;PARTICULAR;PLANE;RAYTHEON AIRCRAFT;390;PRM1;JET;BIMOTOR;5670;5670;8;2003;BRAZIL;BRAZIL;PLANE;PARTICULAR;SAPAN;SOROCABA;CRUISE;PRIVATE;LIGHT;0"
"53290;PRMPN;REGULAR;PLANE;AEROSPATIALE AND ALENIA;ATR-42-320;AT43;turboprop;BIMOTOR;16900;16900;52;1986;BRAZIL;BRAZIL;PLANE;REGULAR;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;EDUARDO GOMES;CRUISE;REGULAR;NONE;0"
"53306;PRADA;AIR TAXI;HELICOPTER;EUROCOPTER FRANCE;AS 355 N;AS55;turboshaft;BIMOTOR;2600;2600;6;1998;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;OUTSIDE AERODROME;TABATINGA;CRUISE;AIR TAXI;DESTROYED;5"
"53307;PRAVG;PARTICULAR;PLANE;HAWKER BEECHCRAFT;C90GTI;BE9L;turboprop;BIMOTOR;4581;4581;8;2008;BRAZIL;BRAZIL;PLANE;PARTICULAR;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;FAZENDA BARRANCO ALTO;TAKE-OFF;PRIVATE;DESTROYED;3"
"53308;PRSDL;***;PLANE;BOEING COMPANY;737-3S3;B733;JET;BIMOTOR;63276;63276;6;1988;BRAZIL;BRAZIL;PLANE;NO REGULAR;SENADOR PETRÔNIO PORTELLA;MARECHAL CUNHA MACHADO;LANDING;NO REGULAR;LIGHT;0"
"53309;PTOPO;PARTICULAR;PLANE;MAULE AIRCRAFT;MXT-7-180;M7;PISTON;SINGLE ENGINE;1134;1134;4;1992;BRAZIL;BRAZIL;PLANE;PARTICULAR;FAZENDA SANTA ADA;AEROLEVE AERÓDROMO PRIVADO;CRUISE;PRIVATE;NONE;0"
"53310;PRTTK;REGULAR;PLANE;AEROSPATIALE AND ALENIA;ATR-42-500;AT45;turboprop;BIMOTOR;18600;18600;52;1996;BRAZIL;BRAZIL;PLANE;REGULAR;CARAUARI;CARAUARI;LANDING;REGULAR;NONE;0"
"53311;HP1729CM;REGULAR;PLANE;BOEING COMPANY;***;***;***;***;79010;79010;NULL;2012;PANAMA;PANAMA;PLANE;REGULAR;TOCUMEN AEROPUERTO;VIRACOPOS;CRUISE;REGULAR;NONE;0"
"53312;PRAYC;REGULAR;PLANE;EMBRAER;ERJ 190-200 IGW;E190;JET;BIMOTOR;52290;52290;125;2008;BRAZIL;BRAZIL;PLANE;REGULAR;CONGONHAS;SALGADO FILHO;CRUISE;REGULAR;NONE;0"
"53313;PRBEA;PARTICULAR;PLANE;CESSNA AIRCRAFT;152;C152;PISTON;SINGLE ENGINE;757;757;NULL;1979;BRAZIL;BRAZIL;PLANE;PARTICULAR;GOVERNADOR JOSÉ RICHA;GOVERNADOR JOSÉ RICHA;TAKE-OFF;PRIVATE;NONE;0"
"53314;PRATQ;REGULAR;PLANE;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;turboprop;BIMOTOR;23000;23000;75;2012;BRAZIL;BRAZIL;PLANE;REGULAR;VIRACOPOS;MÁRIO DE ALMEIDA FRANCO;ASCENT;REGULAR;NONE;0"
"53315;PPBPM;PARTICULAR;PLANE;PIPER AIRCRAFT;PA-34-220T;PA34;PISTON;BIMOTOR;2155;2155;6;2009;BRAZIL;BRAZIL;PLANE;PARTICULAR;FRANK MILOYE MILENKOVICH;CAMPO DE MARTE;RACE AFTER LANDING;PRIVATE;NONE;0"
"53316;PRFHA;PARTICULAR;PLANE;CIRRUS DESIGN;SR22;SR22;PISTON;SINGLE ENGINE;1542;1542;4;2008;BRAZIL;BRAZIL;PLANE;PARTICULAR;CAMPO DE MARTE;SOROCABA;CRUISE;PRIVATE;LIGHT;0"
"53317;PPXRC;EXPERIMENTAL;ultralight;***;RV-7A;ULAC;PISTON;SINGLE ENGINE;725;725;2;2007;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;SANTOS DUMONT;SANTOS DUMONT;TAXI;PRIVATE;NONE;0"
"53318;PTNXY;PARTICULAR;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-711T;P28T;PISTON;SINGLE ENGINE;1247;1247;4;1980;BRAZIL;BRAZIL;PLANE;PARTICULAR;ANÁPOLIS;BRIGADEIRO LYSIAS RODRIGUES;ASCENT;PRIVATE;NONE;0"
"53323;PRACH;***;PLANE;PIPER AIRCRAFT;PA-25-235;PA25;PISTON;SINGLE ENGINE;1315;1315;1;1965;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;ARAGUARI;FLYING LOW HEIGHT;PRIVATE;SUBSTANTIAL;1"
"53324;PTBHC;PARTICULAR;PLANE;CESSNA AIRCRAFT;172A;C172;PISTON;SINGLE ENGINE;998;998;4;1961;BRAZIL;BRAZIL;PLANE;PARTICULAR;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;TAKE-OFF;PRIVATE;SUBSTANTIAL;0"
"53325;PPGKX;INSTRUCTION;PLANE;PIPER AIRCRAFT;PA-18;PA18;PISTON;SINGLE ENGINE;680;680;2;1951;BRAZIL;BRAZIL;PLANE;INSTRUCTION;NOVO HAMBURGO;NOVO HAMBURGO;LANDING;INSTRUCTION;SUBSTANTIAL;0"
"53326;PTNTH;***;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-712;P28A;PISTON;SINGLE ENGINE;1158;1158;4;1979;BRAZIL;BRAZIL;PLANE;INSTRUCTION;PROFESSOR URBANO ERNESTO STUMPF;GUARATINGUETÁ;APPROACH PROCEDURE IFR;INSTRUCTION;LIGHT;0"
"53327;PUTNT;EXPERIMENTAL;ultralight;***;RANS S-9;ULAC;PISTON;SINGLE ENGINE;308;308;1;1998;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;OUTSIDE AERODROME;MOLITERNO DE DRACENA;CRUISE;PRIVATE;SUBSTANTIAL;0"
"53328;PRCBM;DIRECT MANAGEMENT;HELICOPTER;EUROCOPTER DEUTSCHLAND;EC 135T2;EC35;turboshaft;BIMOTOR;2835;2835;7;2005;BRAZIL;BRAZIL;HELICOPTER;DIRECT MANAGEMENT;BASE RESGATE;OUTSIDE AERODROME;MANEUVER;POLICEMAN;LIGHT;0"
"53330;PRAYM;***;PLANE;EMBRAER;ERJ 190-200 IGW;E190;JET;BIMOTOR;52290;52290;125;2010;BRAZIL;BRAZIL;PLANE;REGULAR;ANTONIO CARLOS JOBIM / GALEÃO;VIRACOPOS;FINAL APPROACH;REGULAR;NONE;0"
"53331;PTYDY;***;HELICOPTER;BELL HELICOPTER;206B;B06;turboshaft;SINGLE ENGINE;1451;1451;5;1998;BRAZIL;BRAZIL;HELICOPTER;PARTICULAR;UBÁ;HELICENTRO BH;CRUISE;PRIVATE;DESTROYED;3"
"53332;PRSTJ;***;PLANE;ISRAEL AIRCRAFT;1124A;WW24;JET;BIMOTOR;10660;10660;8;1980;BRAZIL;BRAZIL;PLANE;PARTICULAR;GUARARAPES - GILBERTO FREYRE;VIRACOPOS;TAXI;PRIVATE;SUBSTANTIAL;0"
"53333;PPTZV;INSTRUCTION;PLANE;AMERICAN CHAMPION;8KCAB;BL8;PISTON;SINGLE ENGINE;816;816;2;1997;BRAZIL;BRAZIL;PLANE;INSTRUCTION;BAURU;PEDRO MORGANTI;RACE AFTER LANDING;INSTRUCTION;SUBSTANTIAL;0"
"53339;PROLA;PARTICULAR;PLANE;CESSNA AIRCRAFT;210L;C210;PISTON;SINGLE ENGINE;1724;1724;6;1975;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;PRIVATE;SUBSTANTIAL;0"
"53340;PREES;DIRECT MANAGEMENT;HELICOPTER;EUROCOPTER DEUTSCHLAND;BK117 C-2;EC45;turboshaft;BIMOTOR;3585;3585;9;2013;BRAZIL;BRAZIL;HELICOPTER;DIRECT MANAGEMENT;PINTO MARTINS;OUTSIDE AERODROME;hovered;POLICEMAN;NONE;0"
"53341;PTZPD;EXPERIMENTAL;***;***;***;***;***;NO TRACTION;0;0;0;0;BRAZIL;BRAZIL;***;EXPERIMENTAL;AGUINALDO PEREIRA LIMA;AGUINALDO PEREIRA LIMA;OPEN ENDED;PRIVATE;SUBSTANTIAL;1"
"53342;PUMAQ;EXPERIMENTAL;ultralight;INPAER INDUSTRIA PAULISTA E AERONÁUTICA;CONQUEST 180 LSA;ULAC;PISTON;SINGLE ENGINE;600;600;0;0;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;BACACHERI;SÍLVIO NAME JÚNIOR;CRUISE;PRIVATE;SUBSTANTIAL;0"
"53343;PUTJF;EXPERIMENTAL;ultralight;TACILLO JACOB FROHLICH;D3;ULAC;PISTON;SINGLE ENGINE;579;579;2;2003;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;CARLOS RUHL;CARLOS RUHL;TAKE-OFF;PRIVATE;SUBSTANTIAL;0"
"53344;PPEPV;DIRECT MANAGEMENT;PLANE;CESSNA AIRCRAFT;208B;C208;turboprop;SINGLE ENGINE;3969;3969;11;2000;BRAZIL;BRAZIL;PLANE;DIRECT MANAGEMENT;ALTAMIRA;VAL DE CANS / JÚLIO CEZAR RIBEIRO;CRUISE;PRIVATE;NONE;0"
"53345;PTITT;PARTICULAR;PLANE;PIPER AIRCRAFT;PA-31;PA31;PISTON;BIMOTOR;2948;2948;8;1973;BRAZIL;BRAZIL;PLANE;PARTICULAR;CAMPO DE MARTE;SOROCABA;TAKE-OFF;PRIVATE;LIGHT;0"
"53346;PRSAU;INSTRUCTION;PLANE;DIAMOND AIRCRAFT;DA20-C1;DV20;PISTON;SINGLE ENGINE;800;800;1;2014;BRAZIL;BRAZIL;PLANE;INSTRUCTION;CAMPO DE MARTE;CAMPO DE MARTE;RACE AFTER LANDING;INSTRUCTION;NONE;0"
"53347;PRRDM;PARTICULAR;PLANE;CESSNA AIRCRAFT;510;C510;JET;BIMOTOR;3921;3921;6;0;BRAZIL;BRAZIL;PLANE;PARTICULAR;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;TAKE-OFF;PRIVATE;NONE;0"
"53348;PTRHO;INSTRUCTION;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-712;P28A;PISTON;SINGLE ENGINE;1157;1157;4;1980;BRAZIL;BRAZIL;PLANE;INSTRUCTION;BACACHERI;BACACHERI;LANDING;INSTRUCTION;NONE;0"
"53349;PTVTC;PARTICULAR;PLANE;EMBRAER;EMB-810D;PA34;PISTON;BIMOTOR;2155;2155;6;1999;BRAZIL;BRAZIL;PLANE;PARTICULAR;SALGADO FILHO;ERECHIM;TAKE-OFF;PRIVATE;NONE;0"
"53351;PTSOK;AIR TAXI;PLANE;EMBRAER;EMB-120QC;E120;turboprop;BIMOTOR;11990;11990;34;2004;BRAZIL;BRAZIL;PLANE;AIR TAXI;ALTAMIRA;JOÃO CORREA DA ROCHA;CRUISE;AIR TAXI;NONE;0"
"53353;PRMEX;***;HELICOPTER;SIKORSKY AIRCRAFT;S-61N;S61;turboshaft;BIMOTOR;19000;19000;21;1975;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;CLAREIRA JARAQUI 01;OUTSIDE AERODROME;FINAL APPROACH;AIR TAXI;NONE;0"
"53354;PRPDB;REGULAR;PLANE;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;turboprop;BIMOTOR;23000;23000;75;2012;BRAZIL;BRAZIL;PLANE;REGULAR;GOVERNADOR ANDRÉ FRANCO MONTORO;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;LANDING;REGULAR;LIGHT;0"
"53355;PRSEC;***;HELICOPTER;SIKORSKY AIRCRAFT;S-76C;S76;turboshaft;BIMOTOR;5307;5307;14;2003;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;MACAÉ;OUTSIDE AERODROME;VERTICAL TAKEOFF;AIR TAXI;NONE;0"
"53356;PPGMI;INSTRUCTION;PLANE;AERO BOERO;AB-115;AB11;PISTON;SINGLE ENGINE;770;770;2;1992;BRAZIL;BRAZIL;PLANE;INSTRUCTION;BLUMENAU;BLUMENAU;LANDING;INSTRUCTION;SUBSTANTIAL;0"
"53357;PRDVR;PARTICULAR;PLANE;CESSNA AIRCRAFT;T210N;C210;PISTON;SINGLE ENGINE;1814;1814;6;1979;BRAZIL;BRAZIL;PLANE;PARTICULAR;SÍTIO GURUPI;BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA;RACE AFTER LANDING;PRIVATE;LIGHT;0"
"53358;PRHMA;***;HELICOPTER;BELL HELICOPTER;206L-4;B06;turboshaft;SINGLE ENGINE;2018;2018;7;2010;BRAZIL;BRAZIL;HELICOPTER;INDIRECT ADMINISTRATION;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;PRIVATE;SUBSTANTIAL;0"
"53359;PRENM;***;PLANE;CESSNA AIRCRAFT;T182T;C182;PISTON;SINGLE ENGINE;1406;1406;4;2006;BRAZIL;BRAZIL;PLANE;PARTICULAR;AEROPORTO ESTADUAL DE JUNDIAÍ;AEROPORTO ESTADUAL DE JUNDIAÍ;LANDING;PRIVATE;SUBSTANTIAL;0"
"53360;PTDYL;***;PLANE;BRITTEN-NORMAN;BN-2A-7;BN2P;PISTON;BIMOTOR;2857;2857;10;1973;BRAZIL;BRAZIL;PLANE;AIR TAXI;SENADOR PETRÔNIO PORTELLA;PINTO MARTINS;DESCENT;AIR TAXI;SUBSTANTIAL;0"
"53361;PPGQY;INSTRUCTION;PLANE;AERO BOERO;AB-115;AB11;PISTON;SINGLE ENGINE;770;770;3;1993;BRAZIL;BRAZIL;PLANE;INSTRUCTION;LEITE LOPES;LEITE LOPES;LANDING;INSTRUCTION;LIGHT;0"
"53362;PUATT;EXPERIMENTAL;ultralight;RUPERT INDUSTRIA AERONAUTICA;R-12;ULAC;PISTON;SINGLE ENGINE;746;746;0;0;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;PATROCÍNIO;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;LANDING;PRIVATE;LIGHT;0"
"53363;N366AA;REGULAR;PLANE;BOEING COMPANY;767-323ER;***;***;***;186880;186880;NULL;1991;UNITED STATES;UNITED STATES;PLANE;REGULAR;MIAMI INTERNATIONAL AIRPORT;AFONSO PENA;CRUISE;REGULAR;NONE;0"
"53364;PRZFG;EXPERIMENTAL;PLANE;FERNANDO SOARES GURGEL;RV-10;ZZZZ;PISTON;SINGLE ENGINE;1224;1224;4;2012;BRAZIL;BRAZIL;PLANE;EXPERIMENTAL;ORLANDO BEZERRA DE MENEZES;SENADOR PETRÔNIO PORTELLA;LANDING;PRIVATE;LIGHT;0"
"53370;PTMSB;***;PLANE;AIR TRACTOR;AT-402A;AT3T;turboprop;SINGLE ENGINE;3175;3175;1;2000;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;TAKE-OFF;AGRICULTURAL;SUBSTANTIAL;0"
"53371;PRGXN;***;PLANE;BOEING COMPANY;737-8EH;B738;JET;BIMOTOR;70533;70533;199;2014;BRAZIL;BRAZIL;PLANE;REGULAR;PORTO SEGURO;GOVERNADOR ANDRÉ FRANCO MONTORO;CRUISE;REGULAR;NONE;0"
"53372;PTULU;MULTIPLE;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTON;SINGLE ENGINE;1800;1800;1;1999;BRAZIL;BRAZIL;PLANE;MULTIPLE;MARECHAL RONDON;MARECHAL RONDON;MANEUVER;AGRICULTURAL;SUBSTANTIAL;0"
"53373;PPEJH;***;HELICOPTER;BELL HELICOPTER;206B;B06;turboshaft;SINGLE ENGINE;1451;1451;5;1992;BRAZIL;BRAZIL;HELICOPTER;DIRECT MANAGEMENT;GOVERNADOR JOSÉ RICHA;14 BIS;RACE AFTER LANDING;POLICEMAN;SUBSTANTIAL;0"
"53374;PRLGP;PARTICULAR;PLANE;CESSNA AIRCRAFT;210R;***;***;***;1746;1746;NULL;1985;BRAZIL;BRAZIL;PLANE;PARTICULAR;JACAREACANGA;ITAITUBA;CRUISE;PRIVATE;SUBSTANTIAL;0"
"53375;PRPAZ;***;AMPHIBIAN;CESSNA AIRCRAFT;208 ANFIBIO;C208;turboprop;SINGLE ENGINE;3792;3792;10;2004;BRAZIL;BRAZIL;AMPHIBIAN;PARTICULAR;EDUARDO GOMES;EDUARDO GOMES;TAKE-OFF;PRIVATE;SUBSTANTIAL;0"
"53376;PRITO;***;PLANE;CESSNA AIRCRAFT;210D;***;***;***;1406;1406;NULL;1964;BRAZIL;BRAZIL;PLANE;PARTICULAR;AEROPORTO ESTADUAL DE JUNDIAÍ;GENERAL LEITE DE CASTRO;RUSH IN THE AIR;PRIVATE;DESTROYED;1"
"53377;PPGUU;INSTRUCTION;PLANE;NEIVA INDUSTRIA AERONAUTICA;56-C;PAUL;PISTON;SINGLE ENGINE;660;660;2;1962;BRAZIL;BRAZIL;PLANE;INSTRUCTION;CARLOS RUHL;CARLOS RUHL;LANDING;INSTRUCTION;SUBSTANTIAL;0"
"53378;PUAKA;EXPERIMENTAL;ultralight;KAPPA 77;KP-2U-SOVA;ULAC;PISTON;SINGLE ENGINE;480;480;2;2003;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;COMANDANTE ANTONIO AMILTON BERALDO;COMANDANTE ANTONIO AMILTON BERALDO;FLYING LOW HEIGHT;PRIVATE;SUBSTANTIAL;0"
"53379;PTZYK;EXPERIMENTAL;PLANE;ALBERTO BENEDITO PAULO IRALAH;EXPLORER;ZZZZ;PISTON;SINGLE ENGINE;1200;1200;4;2010;BRAZIL;BRAZIL;PLANE;EXPERIMENTAL;AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS;LEITE LOPES;DESCENT;PRIVATE;SUBSTANTIAL;0"
"53380;PUMLD;EXPERIMENTAL;ultralight;***;CORSARIOMK III;ULAC;PISTON;SINGLE ENGINE;420;420;2;1997;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;MONTENEGRO;MONTENEGRO;TAKE-OFF;PRIVATE;SUBSTANTIAL;0"
"53381;PUYAN;EXPERIMENTAL;ultralight;ANTONINO MOTA;KOLBFLYER SS;ULAC;PISTON;SINGLE ENGINE;650;650;2;2011;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;MAJOR BRIGADEIRO DO AR DOORGAL GOMES;DAS BANDEIRINHAS;CRUISE;PRIVATE;SUBSTANTIAL;1"
"53382;PTJFA;PARTICULAR;PLANE;PIPER AIRCRAFT;PA-28R-200;P28R;PISTON;SINGLE ENGINE;1179;1179;4;1973;BRAZIL;BRAZIL;PLANE;PARTICULAR;JARDIM;ESTÂNCIA SANTA MARIA;CRUISE;PRIVATE;SUBSTANTIAL;0"
"53385;PPMLP;PARTICULAR;PLANE;BEECH AIRCRAFT;58;BE58;PISTON;BIMOTOR;2449;2449;6;2002;BRAZIL;BRAZIL;PLANE;PARTICULAR;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;GOVERNADOR JOSÉ RICHA;CIRCUIT TRAFFIC;PRIVATE;NONE;0"
"53386;PTOIB;INSTRUCTION;PLANE;CHINCUL SACAIFI;PA-28-161;P28A;PISTON;SINGLE ENGINE;1107;1107;4;1991;BRAZIL;BRAZIL;PLANE;INSTRUCTION;CAMPO DE MARTE;SOROCABA;TAKE-OFF;INSTRUCTION;LIGHT;0"
"53387;PRCEV;PARTICULAR;PLANE;PIPER AIRCRAFT;PA-32R-301T;PA32;PISTON;SINGLE ENGINE;1633;1633;6;2001;BRAZIL;BRAZIL;PLANE;PARTICULAR;GUAXUPÉ;PROFESSOR URBANO ERNESTO STUMPF;LANDING;PRIVATE;LIGHT;0"
"53388;PRSAU;INSTRUCTION;PLANE;DIAMOND AIRCRAFT;DA20-C1;DV20;PISTON;SINGLE ENGINE;800;800;1;2014;BRAZIL;BRAZIL;PLANE;INSTRUCTION;SOROCABA;CAMPO DE MARTE;LANDING;INSTRUCTION;LIGHT;0"
"53389;PRRME;AIR TAXI;PLANE;MITSUBISHI;MU-2B-60;MU2;turboprop;BIMOTOR;5250;5250;10;1978;BRAZIL;BRAZIL;PLANE;AIR TAXI;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;ENGINE CHECK OR ROTOR;AIR TAXI;LIGHT;0"
"53390;PPMJF;INSTRUCTION;PLANE;CESSNA AIRCRAFT;152;C152;PISTON;SINGLE ENGINE;757;757;2;1977;BRAZIL;BRAZIL;PLANE;INSTRUCTION;COROA DO AVIÃO;COROA DO AVIÃO;RACE AFTER LANDING;INSTRUCTION;NONE;0"
"53391;PTVPB;AIR TAXI;PLANE;EMBRAER;EMB-810D;PA34;PISTON;BIMOTOR;2155;2155;6;1992;BRAZIL;BRAZIL;PLANE;AIR TAXI;MUNICIPAL JOÃO WINCKLER;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;TAKE-OFF;AIR TAXI;NONE;0"
"53392;PROHC;AIR TAXI;HELICOPTER;AGUSTA;AW139;A139;turboshaft;BIMOTOR;6800;6800;17;2013;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;MACAÉ;MACAÉ;TAKE-OFF;AIR TAXI;NONE;0"
"53402;PRAUJ;REGULAR;PLANE;EMBRAER;ERJ 190-200 IGW;E190;JET;BIMOTOR;52290;52290;125;0;BRAZIL;BRAZIL;PLANE;REGULAR;SALGADO FILHO;CONGONHAS;TAKE-OFF;REGULAR;NONE;0"
"53410;PRATE;REGULAR;PLANE;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;turboprop;BIMOTOR;23000;23000;75;2011;BRAZIL;BRAZIL;PLANE;REGULAR;CORUMBÁ;CAMPO GRANDE;TAKE-OFF;REGULAR;NONE;0"
"53411;PRIOC;REGULAR;PLANE;BOEING COMPANY;727-264;B722;JET;TRIMOTOR;88360;88360;5;1983;BRAZIL;BRAZIL;PLANE;REGULAR;PINTO MARTINS;GOVERNADOR ANDRÉ FRANCO MONTORO;TAXI;REGULAR;LIGHT;0"
