"46570;AIRPORT INFRASTRUCTURE;AIRPORT INFRASTRUCTURE;***;OPERATING FACTOR"
"46570;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46570;PERCEPTION;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46570;DECISION MAKING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46582;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46582;ATTITUDE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46582;ADVERSE WEATHER CONDITIONS;***;***;***"
"46582;DISORIENTATION;ASPECT MEDICAL;***;HUMAN FACTOR"
"46582;INDISCIPLINE FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46582;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46582;MOTIVATION;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46582;PERCEPTION;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46582;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46582;ORGANIZATIONAL PROCESSES;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46582;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46583;CHARACTERISTICS OF JOB;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46583;BOOTH COORDINATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46583;CULTURE OF THE WORKING GROUP;PSYCHOLOGICAL ASPECT;Psychosocial;HUMAN FACTOR"
"46583;STRESS;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46583;FATIGUE;ASPECT MEDICAL;***;HUMAN FACTOR"
"46583;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46583;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46583;MOTIVATION;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46583;ORGANIZATION OF WORK;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46583;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46583;DECISION MAKING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46583;ORGANIZATIONAL PROCESSES;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46583;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46584;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46584;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46590;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46590;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46591;ADVERSE WEATHER CONDITIONS;***;***;***"
"46591;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46591;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46591;PERCEPTION;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46591;ORGANIZATIONAL PROCESSES;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46591;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46630;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46712;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46712;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46734;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46746;WARNING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46746;FORGETTING THE PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46746;EMOTIONAL STATE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46746;STRESS;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46746;EXTERNAL INFLUENCES;PSYCHOLOGICAL ASPECT;Psychosocial;HUMAN FACTOR"
"46746;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46747;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46747;LITTLE PILOT EXPERIENCE;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46747;ORGANIZATIONAL PROCESSES;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46748;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46748;ATTITUDE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46748;ADVERSE WEATHER CONDITIONS;***;***;***"
"46748;OFFSET NAVIGATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46748;INDISCIPLINE FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46748;INFLUENCE OF ENVIRONMENT;ERGONOMICS;ORGANIZATIONAL;HUMAN FACTOR"
"46748;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46748;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46748;LITTLE PILOT EXPERIENCE;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46748;DECISION MAKING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46750;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46750;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46751;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46751;CHARACTERISTICS OF JOB;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46751;CULTURE OF THE WORKING GROUP;PSYCHOLOGICAL ASPECT;Psychosocial;HUMAN FACTOR"
"46751;FATIGUE;ASPECT MEDICAL;***;HUMAN FACTOR"
"46751;UNCONSCIOUSNESS;ASPECT MEDICAL;***;HUMAN FACTOR"
"46751;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46751;OBESITY;ASPECT MEDICAL;***;HUMAN FACTOR"
"46751;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46751;PLANNING MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46751;DECISION MAKING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46751;ORGANIZATIONAL PROCESSES;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46751;OVERLOAD TASKS;ASPECT MEDICAL;***;HUMAN FACTOR"
"46751;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46753;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46753;ORGANIZATIONAL PROCESSES;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46753;SUPPORT SYSTEMS;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46753;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46756;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46840;ADVERSE WEATHER CONDITIONS;***;***;***"
"46840;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46840;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46840;DECISION MAKING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46846;DISORIENTATION;ASPECT MEDICAL;***;HUMAN FACTOR"
"46846;LITTLE PILOT EXPERIENCE;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46852;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46854;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46854;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46855;WARNING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46855;FORGETTING THE PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46855;MEMORY;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46855;MOTIVATION;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46855;ANOTHER FACTOR;***;***;***"
"46855;PERCEPTION;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46856;WARNING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46856;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46860;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46864;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46864;AIRPORT INFRASTRUCTURE;AIRPORT INFRASTRUCTURE;***;OPERATING FACTOR"
"46864;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46865;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46865;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46873;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46873;PLANNING MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46873;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46901;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46901;ANOTHER FACTOR;***;***;***"
"46916;ALCOHOL;ASPECT MEDICAL;***;HUMAN FACTOR"
"46916;DISORIENTATION;ASPECT MEDICAL;***;HUMAN FACTOR"
"46916;FATIGUE;ASPECT MEDICAL;***;HUMAN FACTOR"
"46916;ORGANIZATION OF WORK;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46916;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46918;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"46918;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46969;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46969;WARNING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46969;ATTITUDE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46969;ADVERSE WEATHER CONDITIONS;***;***;***"
"46969;DISORIENTATION;ASPECT MEDICAL;***;HUMAN FACTOR"
"46969;INSTRUCTION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46969;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46969;MEMORY;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46969;PERCEPTION;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46969;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46969;LITTLE PILOT EXPERIENCE;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"46969;DECISION MAKING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"46969;ORGANIZATIONAL PROCESSES;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"46969;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47012;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47012;ATTITUDE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47012;ADVERSE WEATHER CONDITIONS;***;***;***"
"47012;INDISCIPLINE FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47012;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47012;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47012;DECISION MAKING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47013;ADVERSE WEATHER CONDITIONS;***;***;***"
"47013;INDISCIPLINE FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47013;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47013;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47015;ATTITUDE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47015;CULTURE OF THE WORKING GROUP;PSYCHOLOGICAL ASPECT;Psychosocial;HUMAN FACTOR"
"47015;AIRPORT INFRASTRUCTURE;AIRPORT INFRASTRUCTURE;***;OPERATING FACTOR"
"47015;INSTRUCTION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47015;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47015;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47015;PUBLICATIONS (ATS);TRAFFIC INFRASTRUCTURE AIR;***;OPERATING FACTOR"
"47015;SUPPORT SYSTEMS;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"47047;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"47047;ORGANIZATION OF WORK;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"47047;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47074;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"47074;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47075;INSTRUCTION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47075;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"47075;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47110;ATTITUDE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47110;CULTURE OF THE WORKING GROUP;PSYCHOLOGICAL ASPECT;Psychosocial;HUMAN FACTOR"
"47110;EQUIPMENT - ERGONOMIC FEATURES;ERGONOMICS;ORGANIZATIONAL;HUMAN FACTOR"
"47110;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47110;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"47110;MEMORY;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47133;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47142;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47142;ATTITUDE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47142;ORGANIZATIONAL CULTURE;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"47142;EMOTIONAL STATE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47142;""EDUCATION; TRAINING AND TRAINING"";PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"47142;INFLUENCE OF ENVIRONMENT;ERGONOMICS;ORGANIZATIONAL;HUMAN FACTOR"
"47142;INSTRUCTION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47142;MOTIVATION;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47142;ORGANIZATION OF WORK;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"47142;PERCEPTION;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47142;PLANNING MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47142;LITTLE PILOT EXPERIENCE;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47142;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47156;INDISCIPLINE FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47156;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"47156;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47354;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"47649;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"47649;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47652;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47661;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47661;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47697;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47697;LITTLE PILOT EXPERIENCE;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47876;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"47879;FORGETTING THE PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47879;""EDUCATION; TRAINING AND TRAINING"";PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"47879;INSTRUCTION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47879;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47879;MEMORY;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47938;WARNING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47938;AIRPORT INFRASTRUCTURE;AIRPORT INFRASTRUCTURE;***;OPERATING FACTOR"
"47938;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47938;PLANNING TRAFFIC;BEING HUMAN PERFORMANCE;AIR TRAFFIC SERVICE DELIVERY;OPERATING FACTOR"
"47938;PUBLICATIONS (ATS);TRAFFIC INFRASTRUCTURE AIR;***;OPERATING FACTOR"
"47938;SUPPORT SYSTEMS;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"47938;Supervision (ATS);BEING HUMAN PERFORMANCE;AIR TRAFFIC SERVICE DELIVERY;OPERATING FACTOR"
"47938;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47966;INDISCIPLINE FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47966;AIRCRAFT MAINTENANCE;BEING HUMAN PERFORMANCE;Aircraft maintenance;OPERATING FACTOR"
"47966;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47981;WARNING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47981;ATTITUDE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47981;DISORIENTATION;ASPECT MEDICAL;***;HUMAN FACTOR"
"47981;EMOTIONAL STATE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47981;STRESS;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47981;INDISCIPLINE FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47981;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"47981;PERCEPTION;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"47981;DECISION MAKING;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"48055;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48055;LITTLE PILOT EXPERIENCE;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48429;ATTITUDE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"48429;MEMORY;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"48438;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48438;BOOTH COORDINATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48438;INSTRUCTION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48438;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48438;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48438;LITTLE PILOT EXPERIENCE;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48438;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48630;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48652;ATTITUDE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"48652;COMMUNICATION;PSYCHOLOGICAL ASPECT;Psychosocial;HUMAN FACTOR"
"48652;CULTURE OF THE WORKING GROUP;PSYCHOLOGICAL ASPECT;Psychosocial;HUMAN FACTOR"
"48652;INDISCIPLINE FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48652;JUDGMENT OF PILOT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48652;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48652;SUPPORT SYSTEMS;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"48653;ADVERSE WEATHER CONDITIONS;***;***;***"
"48653;PLANNING FLIGHT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48653;SUPERVISORY MANAGEMENT;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48661;CONTROL APPLICATION;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48661;LITTLE PILOT EXPERIENCE;BEING HUMAN PERFORMANCE;OPERATION OF AIRCRAFT;OPERATING FACTOR"
"48727;ATTITUDE;PSYCHOLOGICAL ASPECT;INDIVIDUAL;HUMAN FACTOR"
"48727;CHARACTERISTICS OF JOB;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"48727;ORGANIZATIONAL CLIMATE;PSYCHOLOGICAL ASPECT;ORGANIZATIONAL;HUMAN FACTOR"
"48727;ADVERSE WEATHER CONDITIONS;***;***;***"
"48727;CULTURE OF THE WORKING GROUP;PSYCHOLOGICAL ASPECT;Psychosocial;HUMAN FACTOR"
