"49878;A-180/CENIPA/2013 - RSV - 001;2014-08-15;2014-09-17;2015-03-27;Act with the AEROCON AVIATION SCHOOL CIVIL S / S LTDA. - In order to expand and improve the monitoring and supervision of the processes relating to the maintenance of the aircraft - in order that maintenance services are carried out in accordance with the provisions of manuals specific technical.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"49880;A-183/CENIPA/2013 - 01;2018-09-24;2018-09-24;NULL;Take steps with the Henrimar Taxi Aereo Ltda. in order to ensure for proper compliance with SB A292 72 0230 - Version C - 29FEV2012 - aimed at implementing the engines maintenance program Arriel 1 and series - based on the definition of the types of environments in which the operations occur their aircraft.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"49880;A-183/CENIPA/2013 - 02;2018-09-24;2018-09-24;NULL;Take steps with the Workshop Henrimar Taxi Aereo Ltda. - In order to ensure - for the purpose of execution of the engine maintenance program Arriel 1 and series - the faithful compliance with the procedures established by the SB A292 72 0230 - Version C - 29FEV2012 with regard to monitoring the wear of the blades of the axial compressor and the presence of laterite deposited on the hollow shaft bearing gas generator.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"49880;A-183/CENIPA/2013 - 03;2018-09-24;2018-09-24;NULL;Take steps with the Workshop Henrimar Taxi Aereo Ltda - in order to make sure that the use of the tool erosion tool PN-TM0131G004 - is in line with the provisions of letters (a) and (a) -. I RBAC 145 -109.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"49880;A-183/CENIPA/2013 - 04;2018-09-24;2018-09-24;NULL;Take steps with the Workshop Henrimar Taxi Aereo Ltda. - In order to ensure adequate supervision Management - at the technical level - with the focus on implementation of the engines of the maintenance program Arriel 1 and series - notably with regard to compliance in the established A292 72 0230 SB - version C - 29FEV2012.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"49880;A-183/CENIPA/2013 - 05;2018-09-24;2018-09-24;NULL;Take steps with the Workshop Flyone Air Service Specialist - Trade and Services Ltda. in order to ensure - for the purpose of execution of the engine maintenance program Arriel 1 and series - the faithful compliance with the procedures established by the SB A292 72 0230 - Version C - 29FEV2012 - with regard to monitoring the wear of the compressor blades axial and the presence of laterite deposited on the hollow shaft bearing gas generator.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"49880;A-183/CENIPA/2013 - 06;2018-09-24;2018-09-24;NULL;Take steps with the Workshop Flyone Air Service Specialist - Trade and Services Ltda. in order to make sure that the use of erosion tool PN -TM0131G004 tool is in accordance with the provisions of the letters (a) and (a) -I RBAC 145 109.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"49880;A-183/CENIPA/2013 - 07;2018-09-24;2018-09-24;NULL;Take steps to TOGETHER WORKSHOP SERVICE FLYONE air SPECIALIZED - TRADE AND SERVICES LTD. The ENSURE THE END OF proper supervision MANAGEMENT IN TECHNICAL FIELD - WITH FOCUS ON COMPLIANCE WITH THE MAINTENANCE PROGRAM ENGINE Arriel 1 and series - most notably - WITH REGARD to the SET OF COMPLIANCE ON SB A292 72 0230 - Version C - DE 29FEV2012.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"49882;A-185/CENIPA/2013 - RSV 001;2014-03-24;2015-04-14;2016-03-16;Carry out inspection operation in YROS FLY AV SCHOOL CIVIL LTDA. - Considering the conditions found during the investigation of the accident and exposed this SUMA.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"49892;A-186/CENIPA/2013 - RSV 001;2014-03-28;2015-04-14;2015-08-17;Carry out enforcement actions in VCM AVIATION FARM LTD. - Because of all reported violations in the investigation of this accident.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50095;IG-187/CENIPA/2013 - 01;2018-09-04;2018-09-04;NULL;Act with the civil aviation schools - so that these centers of helicopter pilots training emphasize in their courses the factors that contribute to the occurrence of brownout - especially during takeoffs and landings - unapproved locations or unregistered - and risks associated with this phenomenon.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50095;IG-187/CENIPA/2013 - 02;2018-09-04;2018-09-04;NULL;Disseminate the lessons learned in this investigation - to alert pilots and helicopter operators on the risks associated with the occurrence of the phenomenon known as brownout - especially during takeoffs and landings - unapproved locations or unregistered.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50097;IG-195/CENIPA/2013 - 01;2016-06-30;2016-07-14;2017-03-03;Take steps with the Gol Airlines in the sense that it re-evaluate the CRM course adopted in the company - verifying their effectiveness - aiming to achieve an improvement of the management cockpit resource.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50097;IG-195/CENIPA/2013 - 02;2016-06-30;2016-07-14;NULL;Ensure that information on the aerodrome conditions related to changes which could affect the safety of operations - to be relayed with sufficient time for the crew to use them properly.;AWAITING RESPONSE;DECEA;DEPARTMENT OF SPACE CONTROL AIR";;;;;;;;;
"50238;A-223/CENIPA/2013  01;2016-02-29;2016-04-14;2016-07-07;Implement device for the purpose of approval of aeronautical or similar science courses - establishing data sharing between the institutions responsible for conducting these courses - schools of practical training of pilots and the FAA - to allow timely monitoring and proper of airworthiness of aircraft and qualification of personnel involved in flight instruction;NOT FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50238;A-223/CENIPA/2013  02;2016-02-29;2016-04-14;2016-06-07;Ensure the adequacy of Management Supervision methods adopted by the ACCE - aiming to faithful observance of RBHA 141.35 - notably as regards the experience to be proven by the Course Coordinator.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50238;A-223/CENIPA/2013  03;2016-02-29;2016-04-14;2016-06-07;Ensure the adequacy of Management Supervision methods adopted by the ACCE - aimed at monitoring the flight instruction performed outside headquarters - particularly as regards the restriction of the presence of passengers on board the aircraft during instruction flights - as established in RBAC 61 -237 - and the course coordinator's duties as defined by the RBHA 141.87.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50238;A-223/CENIPA/2013  04;2016-02-29;2016-04-14;2016-06-01;Make sure - by means to be determined by ANAC itself - that the National Workshop Aircraft Maintenance Ltda. using the tool incorporates a calibrated orifice master PN 646 953 - for the purpose of measuring the compression ratio of the cylinders of engines manufactured by Teledyne Continental.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50238;A-223/CENIPA/2013  05;2016-02-29;2016-04-14;2016-07-07;Make sure - during the supervision of flight training activities carried out by the pilot training schools in civil aviation - including air clubs - the faithful fulfillment of the RBHA 141.87 - which hotdog on the Special Authorization to Travel Outside Headquarters;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50238;A-223/CENIPA/2013  06;2016-02-29;2016-04-14;2016-06-08;Make sure - during the supervision of flight training activities carried out by the pilot training schools in civil aviation - including air clubs - the faithful fulfillment of the RBHA 141.35 - which hotdog on the Course Coordinator of Qualification.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50240;A-225/CENIPA/2013-01;2017-08-01;2017-08-01;NULL;Take steps to TOGETHER RURAL AGRICULTURAL AVIATION LTD. - THAT IT to establish a CURRICULUM MINIMUM TRAINING FOR EVERY TRACT WITH AIRCRAFT. ALL OPERATING PROCEDURES - SINCE THE FUEL SUPPLY AND AGRICULTURAL PRODUCTS - UNTIL THE FLIGHT PROPERLY SAID TO BE CONSIDERED. ACCORDINGLY - THERE WILL BE A BETTER KNOWLEDGE FOR PERFORMANCE MORE EFFICIENT AND SECURE THEIR TASKS.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50240;A-225/CENIPA/2013-02;2017-08-01;2017-08-01;NULL;Take steps to TOGETHER RURAL AGRICULTURAL AVIATION LTD. - COMPLIANCE CHECK YOUR END WITH SGSO.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50240;A-225/CENIPA/2013-03;2017-08-01;2017-08-01;NULL;REVIEW regulation EXISTING ON OPERATIONS AEROAGRíCOLAS - TO ASSESS THE END OF THE INSERT relevance PROCEDURES FOR SPECIFIC SUPPLY OF AIRCRAFT WITH APPLICATIONS FOR AGRICULTURAL PRODUCTS (solids and liquids) BY ITS OPERATORS.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50246;A-227/CENIPA/2013 - 01;2017-02-08;2017-02-16;2017-04-17;Re-evaluate the procedures for acceptance of disabled aircraft recovery services adopted by workshops by the proportion of the damage caused to environment in the procedures of major repairs in order to ensure the reliability of these.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50246;A-227/CENIPA/2013 - 02;2017-02-08;2017-02-16;2017-04-17;Act with the Agroer Agricultural Aircraft Maintenance Workshop Ltda. In order to check compliance of maintenance and control procedures adopted by this workshop.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50291;A-169/CENIPA/2013 - RSV 001;2013-11-05;2013-11-06;2016-04-18;Analyze the Delegation Agreement No. 09/2012 - signed between the Union and the City of Marica City Hall - in order to verify whether the delegate duties and obligations are being properly observed - especially with regard to the safety of operations at the aerodrome.;ALTERNATIVE WAY FULFILLED;SAC;CIVIL AVIATION DEPARTMENT";;;;;;;;;
"50291;A-190/CENIPA/2013 - 01;2017-05-26;2017-06-01;2017-07-14;Evaluate the procedures used in the Aero Club of maintenance workshops in Brazil - mainly in compliance with the specifications contained in the MPI - in order to prevent a recurrence of errors relating to the applicability of airworthiness directives on the aircraft for which the workshop is certified.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50292;A-192/CENIPA/2013 - RSV 001;2014-03-17;2015-04-14;2016-01-08;Perform operational safety audit in HORUS AVIATION SCHOOL CIVIL LTDA. - In order to ensure the operator to maintain the minimum safety conditions as well as the correct management of flight instruction performed with their aircraft and their instructors.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50314;A-191/CENIPA/2013 - 01;2018-05-10;2018-05-10;NULL;Ensure installation differential manometer or other means of direct reading of the differential pressure in the fuel CTA operated by GRAER-BA - according to the Form R20-1839 03/13.;AWAITING RESPONSE;ANP;National Agency of Petroleum";;;;;;;;;
"50314;A-191/CENIPA/2013 - 02;2018-05-10;2018-05-10;NULL;Acting from the responsible Velcon in Brazil - in the sense that the instruction manual of the monitors elements used in the CTA that support aeronautical activities - as well as related service bulletins are properly printed and published in Portuguese.;AWAITING RESPONSE;ANP;National Agency of Petroleum";;;;;;;;;
"50314;A-191/CENIPA/2013 - 03;2018-05-10;2018-05-10;NULL;Ensure the appropriateness of the methods used by GRAER-BA - for the purpose of monitoring the fuel used in aircraft from its CTA.;AWAITING RESPONSE;ANP;National Agency of Petroleum";;;;;;;;;
"50314;A-191/CENIPA/2013 - 04;2018-05-10;2018-05-10;NULL;Ensure that operators of GRAER BA-CTA were instructed and trained in the faithful fulfillment of the requirements in Form 1839-R20 03/13 - the Velcon - notably as regards the monitoring of the replacement curve monitors elements by flow reduction.;***;ANP;National Agency of Petroleum";;;;;;;;;
"50314;A-191/CENIPA/2013 - 05;2018-05-10;2018-05-10;NULL;Instruct GRAER-BA - in the sense that warning signs be installed in a visible place of the CTA - based in Note 1 to item 5.7 of ABNT NBR15216 - warning their operators regarding the restriction of the use of fuel additive.;AWAITING RESPONSE;ANP;National Agency of Petroleum";;;;;;;;;
"50314;A-191/CENIPA/2013 - 06;2018-05-10;2018-05-10;NULL;Ensure that the operation of supplying tankers (CTA) occurs in accordance with the instructions contained in the instruction manuals of the monitors fuel elements that the team - particularly in relation to monitoring differential pressure fuel applied to the monitors filters these vehicles.;***;ANP;National Agency of Petroleum";;;;;;;;;
"50314;A-191/CENIPA/2013 - 07;2018-05-10;2018-05-10;NULL;Ensure that the construction and operation of CTA meet the instructions contained in ISO 13310 - especially in regard to installation gauge differential pressure or other means which permits direct reading of this parameter.;***;ANP;National Agency of Petroleum";;;;;;;;;
"50320;A-193/CENIPA/2013 - 01;2018-06-25;2018-06-25;NULL;MAKE SURE THE FITNESS OF MECHANISMS SUPERVISORY MANAGEMENT ADOPTED BY THE OPERATOR OF AIRCRAFT - for better DEFINITION OF LIABILITY AND AUTONOMY MANAGEMENT OPERATIONS YOUR IN ORDER TO AVOID THE PRACTICES OF USE NOT RECOMMENDED AS the manning OF helicopters WITHOUT DRIVERS qualified accordingly.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50320;A-193/CENIPA/2013 - 02;2018-06-25;2018-06-25;NULL;MAKE SURE THE ADOPTION OF MECHANISMS OF MANAGEMENT OVERSIGHT BY OPERATOR AIRCRAFT - SEEKING ALLOW THE CONDUCT OF INSTRUCTION FLIGHTS IN THEIR AIRCRAFT ONLY OCCUR WHEN ARE MET IN THE RULES AND TIMELY WAY KNOWN BY ITS MANAGERS.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50320;A-193/CENIPA/2013 - 03;2018-06-25;2018-06-25;NULL;ENSURE THE FITNESS OF oversight mechanisms MANAGEMENT ADOPTED BY THE OPERATOR AIRCRAFT aimed at standardizing operation of its helicopters MODEL AS 350 B2 - in particular - regarding the realization of SYSTEM TEST hydraulic BEFORE TAKE-OFF EACH - ACCORDING TO UNDER CHECKLIST AND FLIGHT MANUAL OF AIRCRAFT.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50320;A-193/CENIPA/2013 - 04;2018-06-25;2018-06-25;NULL;ENSURE IMPLEMENTATION OF A SGSO BY OPERATOR AIRCRAFT IN ACCORDANCE WITH WHAT forth in resolution No. 106 ANAC OF 30 JUNE 2009.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50331;A-200/CENIPA/2013  001;2015-07-21;2015-08-21;2015-10-20;Disclose in lectures - meetings and symposiums - the teachings contained in this report in order to enhance the situational awareness of pilots and agricultural operators with respect to contributing factors of the accident.;ALTERNATIVE WAY FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50333;A-205/CENIPA/2013 - 01;2016-03-18;2016-04-14;2016-07-07;Monitor cases of breakdowns in engines Lycoming O-235-L2C in order to verify the possibility of failures in the maintenance program established by the manufacturer.;ALTERNATIVE WAY FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50337;A-207/CENIPA/2013  01;2016-04-22;2016-05-17;2016-09-29;Include in the curriculum of private pilot courses and commercial helicopter the mandatory lectures about the phenomena of low-G and mast bumping.;ALTERNATIVE WAY FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50337;A-207/CENIPA/2013  02;2016-04-22;2016-05-17;2016-09-29;To assess the applicability and feasibility of achieving the training described in SFAR 73 in Brazil.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50342;A-213/CENIPA/2013 - 01;2016-11-11;2016-12-14;NULL;Take steps together Heringer Taxi-Air Ltda. - In order to ensure that this only constant use of their operations specifications in the implementation of air transport aircraft contracts.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50342;A-213/CENIPA/2013 - 02;2016-11-11;2016-12-14;NULL;Take steps together Heringer Taxi-Air Ltda. - In order to ensure that this only use drivers who are with the training required by the Operational Training program and qualifications day in the course of air transport contracts.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50342;A-213/CENIPA/2013 - 03;2016-11-11;2016-12-14;NULL;Take steps together Heringer Taxi-Air Ltda. - In order to ensure that this use only homologated tracks or registered in the implementation of air transport contracts.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50342;A-213/CENIPA/2013 - 04;2016-11-11;2016-12-14;NULL;Check that the air transport agreements between airlines and government agencies (IBAMA - FUNAI - ANS - municipalities - etc.) - are being fulfilled according to what provides the applicable aviation legislation.;NOT FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50344;A-216/CENIPA/2013 - RSV 001;2014-04-23;2014-06-16;2014-11-27;Disclose the contents of this report during the seminars - lectures and related activities geared to owners - operators and operators of aircraft regulated by Part 91.;ALTERNATIVE WAY FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50511;IG-203/CENIPA/2013  001;2015-04-24;2015-05-26;2015-08-11;In view of the facts reported in this report - to review the manual of external loads of the operator.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50797;A-020/CENIPA/2014 - 01;2016-04-22;2016-05-17;NULL;Act with the Aero Agricultural Santos Dumont in making effective participation of the company's GSO to raise the level of safety of operations.;AWAITING RESPONSE;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50797;A-020/CENIPA/2014 - 02;2016-04-22;2016-05-17;2016-09-23;Disclose this Report to operators and maintainers of the aircraft C-140 model and act along these to identify any friction marks on the leading edge of elevator and correct any improper adjustment of the amplitude of the elevator.;ALTERNATIVE WAY FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50800;A - 023/CENIPA/2015  001;2015-07-15;2015-09-03;2016-01-06;Increase surveillance in flying clubs and schools Aviation in order to detect and correct weaknesses in the airline's investigation file before they will contribute to the occurrence of aircraft accidents.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50800;A - 023/CENIPA/2015  002;2015-07-15;2015-09-03;2016-01-06;Increase monitoring of air activities in flying clubs and schools Aviation - with regard to aspects relating to supervision of the instruction - as well as charge complying with the procedures of MCA 58-3 / 2004 PILOT TRAVEL MANUAL PRIVATE - particularly with respect to the embodiment briefing and debriefing.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50800;A - 023/CENIPA/2015  003;2015-07-15;2015-09-03;2016-01-06;Ensure that flight instructors in flying clubs and aviation schools follow a standardized - established by the Agency - with regard to the implementation of teaching proper instruction and assessment of student performance.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50800;A - 023/CENIPA/2015  004;2015-07-15;2015-09-03;2016-01-06;""Make sure the correct application of the criteria for approval of pilots in theoretical evaluations and practices contained in IS No. 00-002 revision B """"Pilot Evaluation Sheets - FAP"""" by inspectors and / or Examiners Civil Aviation."";ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50802;A-025/CENIPA/2014 -  001;2014-10-01;2014-12-15;2015-02-25;Given the observed and reported facts in this report - excessive repetition in Brazil of aviation occurrences involving aeroagrícolas aircraft by not taking the riders - with regard to the operational limits established by the aircraft manufacturer - clearly expressed in the textbooks - and the absence of management oversight - recommended intensifying the degree and level of monitoring this type of operation by the Civil Aviation Authority.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50831;A-044/CENIPA/2014 - RSV 001;2014-06-03;2014-07-29;2014-12-30;Disseminate the lessons learned from this accident as a way to alert operators of general aviation on the need of compliance with the regulations cited in this report.;ALTERNATIVE WAY FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50916;IG-049/CENIPA/2014  001;2015-03-05;2015-03-20;2015-12-15;Conduct survey on the track of the Clean Water Farm (SDNQ) to check their operating conditions.;ALTERNATIVE WAY FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50972;A - 059 /CENIPA/201 4   01;2016-03-07;2016-04-14;NULL;Acting - with the company Jotan Taxi-Air Ltda. - So that it will enhance your management of risk factors associated with the operations.;AWAITING RESPONSE;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50994;A-062/CENIPA/2014  001;2015-02-09;2015-03-09;2016-03-03;To audit the company Aero Espina Ltda. (Certificate of Organization Maintenance 9503-02 / ANAC) - responsible for maintaining the aircraft in order to analyze and propose improvements in the receiving items and overhaul inspection process.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50994;A-062/CENIPA/2014  002;2015-02-09;2015-03-09;2016-07-11;To audit the company Cururupu Taxi-Air Ltda. - In order to analyze and propose improvements in the receiving process and traceability of items installed in their aircraft.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50995;A-063/CENIPA/2014  001;2014-11-18;2015-03-09;2015-10-06;Explain in relevant standard parameters for load dump device in emergency - specifying what should be the requirements for solid agricultural product dumping.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50996;A-064/CENIPA/2014 - 01;2016-03-18;2016-04-14;2016-07-07;Act together to AEROVAC Agricultural Aviation Ltda. - In order to create mechanisms Supervision Management and Flight Safety - aimed at improving the control of the activities of drivers - particularly the fulfillment of a careful flight planning.;NOT FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"50998;A-065/CENIPA/2014  01;2014-10-14;2014-12-15;2015-09-30;Make an inspection at the airport SIFH track in order to check the discrepancies reported in this document - as well as others that could not be found by the team of researchers - for not being the focus of this report.;NOT FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51004;A-080/CENIPA/2014  001;2015-04-24;2015-05-26;2015-10-22;Take steps by the aircraft operator in order to enhance this Management Supervision methods - on an operational level - with a view to appropriate follow-up phases of planning and execution of flights performed for the benefit of aeroagrícolas operations.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51004;A-080/CENIPA/2014  002;2015-04-24;2015-05-26;2015-08-21;Disseminate the lessons learned from this research - seeking to warn pilots that work in the agricultural aviation - about the risks arising from changes in the parameters that affect the operational performance of aircraft - notably during the course of the reversal curve.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51010;A-090/CENIPA/2014 - 01;2019-01-29;2019-01-29;NULL;ACT TOGETHER TO THE POLICE DEPARTMENT Federal Highway - The END OF THAT THAT OPERATOR EVALUATE DE ADOPT relevance - REGARDLESS OF NOT MANDATORY BY APPLICABLE LAW - MECHANISMS THAT ALLOW MONITORING proficiency OPERATING AND CONTROL OF Technical Skills and qualifications of CREW OPERATING YOUR AIRCRAFT.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51010;A-090/CENIPA/2014 - 02;2019-01-29;2019-01-29;NULL;ACT TOGETHER TO THE POLICE DEPARTMENT Federal Highway - The END OF THAT THAT OPERATOR EVALUATE DE ADOPT relevance - REGARDLESS OF NOT MANDATORY BY APPLICABLE LAW - AN EDUCATION PROGRAM AND MAINTENANCE OPERATIONS STANDARD AND PROPER TO EVERY AIRCRAFT MODEL OPERATED - CONTEMPLATING The INITIAL TRAINING AND TRAINING FAIR - TO PROVIDE AND MAINTAIN proficiency of CREW.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51010;A-090/CENIPA/2014 - 03;2019-01-29;2019-01-29;NULL;ACT TOGETHER TO THE POLICE ROAD FEDERAL DEPARTMENT - THE END OF THAT THAT KEEP OPERATOR And CONTINUOUSLY - Tailor A SYSTEM OF OPERATIONAL SAFETY MANAGEMENT (SGSO) AND A MANUAL MANAGEMENT OF OPERATIONAL SAFETY (MGSO) - ACCORDING TO REALITY CURRENT Organization.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51010;A-090/CENIPA/2014 - 04;2019-01-29;2019-01-29;NULL;ACT TOGETHER TO THE POLICE ROAD FEDERAL DEPARTMENT - THE END OF THAT THAT OPERATOR EVALUATE The IMPROVE THE RELEVANCE AND BECOME periodic OS CRM OF TRAINING OFFERED TO YOUR CREW - PARTICULARLY IN RESPECT standardizations necessary to maintain SECURITY OPERATIONS IN instructional activities.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51010;A-090/CENIPA/2014 - 05;2019-01-29;2019-01-29;NULL;ACT BY THE DEPARTMENT OF POLICE Federal Highway - The END OF THAT THAT IMPROVE YOUR OPERATOR occurrences PREVENTION ACTIVITIES aeronautical - SETTING PROTOCOLS - RESPONSIBILITIES AND TASKS FOR THE PLANNING AND IMPLEMENTATION OF TASKS OF SECURITY OPERATIONS.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51010;A-090/CENIPA/2014 - 06;2019-01-29;2019-01-29;NULL;ACT BY THE DEPARTMENT OF POLICE Federal Highway - The END OF WHAT THAT PERFECT YOUR OPERATOR ADMINISTRATIVE AND OPERATIONAL MECHANISMS OF RECEIPT AND VERIFICATION OF MAINTENANCE OF SERVICES PERFORMED IN THEIR AIRCRAFT FOR PERSONS OR ORGANIZATIONS contracted for this purpose.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51011;A-091/CENIPA/2014-01;2019-05-17;2019-05-17;NULL;ACT TOGETHER to CT WORKSHOP helicopter maintenance LTDA. (WORKSHOP WHICH TOOK THE LAST INSPECTION OF AIRCRAFT) IN ENSURING THAT DIRECTION OF MAINTENANCE PROCEDURES PERFORMED IN AIRCRAFT MODEL BELL 206L-3 ARE IN ACCORDANCE WITH THE MANUFACTURER'S GUIDE recommended.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51011;A-091/CENIPA/2014-02;2019-05-17;2019-05-17;NULL;ACT TOGETHER to CT WORKSHOP helicopter maintenance LTDA. - In order to improve THE WORK OF SUPERVISION MECHANISM MADE IN MAINTENANCE AIRCRAFT.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51015;IG-019/CENIPA/2014 - 01;2016-04-22;2016-05-18;2016-09-29;Take steps with the Aero Club of São José dos Campos so that they are given lectures in order to enhance the proper use of cabin features such as a checklist and Route Manual - especially in instruction flights.;ALTERNATIVE WAY FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51020;IG-045/CENIPA/2019-03;2019-05-16;2019-05-16;NULL;ACT TOGETHER TO AIRCRAFT OPERATOR TOWARDS ENSURING THAT THE DRIVERS interpret CORRECTLY THE ITEMS AND ACTIONS DESCRIBED IN EMERGENCY CHECKLIST - mainly involving THE MOMENT THAT THE CAB PR MODE SEL MUST be moved FOR POSITION MAN AND MAN V / S CTL TO FULL UP ON IMPLEMENTATION OF THE PROCEDURE FOR SKIN VENT VALVE FAULT.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"51023;IG-053/CENIPA/2014  001;2014-10-14;2014-12-15;2017-01-20;Acting - with the company Stilus Taxi-Air - so that it will enhance your management of risk factors associated with the operations.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
